0	-9.2
2.527	-16.5
12.369	-4.1
0.133	-3.4
1.463	-2.9
0.07905	1.4
0	0
0	-4.7
0	-8.6
0	-9.5
0	-10.9
5.586	-8.3
2.394	-5.3
2.527	-9.5
3.857	-5.3
0	-4.6
0.266	-7.9
0	-10.5
0	-11.7
0	-22.4
1.862	-11.8
2.128	-10.1
5.586	-14
5.453	-3.7
11.305	-11.9
6.517	-6.2
0	-13.3
1.197	-18.5
2.527	-10.4
0	-7.7
0.133	-13.9
0	-17.2
4.389	-9.2
0.266	-5.4
14.63	-0.7
4.66395	0.3
4.50585	0.5
3.08295	0.6
1.197	-0.7
0	-2.8
3.724	-2.2
0	-1.8
9.044	-2.7
7.847	-0.7
0	-1.5
0	-4
0	-6.1
6.384	-4.2
0	-2.5
0	-5.3
0	-3.8
7.315	-2.3
9.044	-1
0	-5.2
8.911	-3.8
1.596	-0.3
0	-1.8
1.064	-3.3
0.798	-1.2
4.98015	0.8
1.2648	1.7
0.4743	0.6
0.931	-3.6
0.798	-2.9
0.665	-3
0.665	-1.5
5.32	-2.5
3.724	-0.6
1.197	-1.4
1.862	-7.8
0	-0.4
0	0.9
0	-0.6
0	-4.8
0	-9
0	-5.9
0	-4.1
0	-5.5
4.522	-2.5
6.783	-1.9
1.197	-2
0.931	-3.6
0	-5.3
0	-6.4
0	-2.1
0	-3.6
0	-2.2
0.266	-2.9
3.591	-1.3
0	-0.4
0	-0.5
0	0.8
2.0553	2.2
3.08295	1.5
2.13435	1.5
0.3162	2.3
1.97625	1.8
1.4229	1.8
6.08685	3.1
0.3162	2.2
0	2.9
0	2.2
0	1.8
0	-0.6
0	-1.3
0	-1.4
0	-1.2
0	-1.1
0	-0.9
0	-0.4
2.261	-1.1
1.50195	1.1
0.71145	1.3
0.7905	4.1
4.4268	3.1
0	2.3
0	1.5
0	0.8
2.527	0
0	0.1
0	-0.7
0	0.9
4.34775	0.6
5.719	-0.9
0	3.8
0	2.8
3.24105	6.3
4.66395	9.4
0.71145	5.5
1.1067	6.9
0	10.3
0	9
0	9.2
0	10.7
6.9564	13.5
0.6324	13.1
0.07905	13.1
0	16.6
6.6402	13.4
0	8.2
0	9.2
0.7905	16.7
0	14.9
0	16.8
0	16
0	15.6
0.23715	17.3
0	17
0.23715	14.2
0.1581	11.4
0	11.2
0	13.4
0	15.4
0	17
0	19
0	17.5
1.81815	15.8
7.98405	13.1
2.29245	14.7
0	15.4
0	15.8
0	17.9
0	19.3
0	20.1
0	15.7
0	13.6
0	11.4
7.19355	10.2
1.50195	8.2
3.0039	9.3
0	8.9
0	10.6
0	12.1
6.1659	14.7
7.35165	11.3
0	10.5
9.6441	12.6
0	13.4
0	12.1
0	10.7
0	10.8
0.07905	10.4
0.23715	9.5
0	9.5
0	10.3
0	13.9
0	16.6
6.4821	14.9
1.2648	14.4
0	12.5
1.66005	14.2
0.9486	13.9
1.34385	13.4
1.34385	11.8
2.92485	12.8
0	11.8
0	15.1
0.6324	17.5
0	18.2
0	18.5
0	19.9
0	20.6
0	20.4
1.4229	19
0.86955	12.8
0.07905	11.4
0	14.1
2.45055	11.7
0	9.9
0.7905	10.1
0.3162	9.5
0	10.1
0.3162	12.9
0	12.9
0	12.9
0	14.6
0.07905	15.2
0	16.3
0	15.9
0	11.4
0.07905	9.8
0.3162	9.7
0	13.5
0	12.7
6.87735	10.5
2.0553	11.3
17.4701	11
9.24885	12
0.3162	9.4
0	8.3
0	8
0	8.6
0	10
0	13.3
0	15.1
0.1581	13.4
0	14.1
0	12.8
0	10.1
0	7.4
0	5.5
0	6.1
0	5.5
0	5.9
0	5.5
0.1581	3.6
0	2.2
0	3
0	4.5
0	4.7
0	8.7
0.4743	3.4
0	7.5
4.82205	6.8
0	8.2
6.9564	3.9
0.71145	6.7
10.9089	5.5
1.81815	5.4
0	2.4
2.66	0
3.08295	3.1
0.1581	5
0	4.4
1.66005	2.6
5.13825	6.3
4.18965	8.2
3.162	10.3
2.2134	7.4
0.71145	7.6
0.1581	7.8
0	8.8
0	5.3
2.29245	3.5
0	5.4
1.2648	1.6
3.458	-2.8
0.9486	3.4
2.5296	5.3
5.0592	4.9
3.724	-2.3
1.197	-1.6
1.064	-3.4
5.719	-6.4
0	1.4
0	-1.6
3.857	-3.4
2.45055	3.7
25.217	6.1
1.81815	3.6
0	-4.9
0.798	-7.3
0	-11.1
5.719	-3.4
7.581	-5
0	-8.4
0	-12
1.197	-5.2
0	-1.5
0	-6.7
7.714	-3.1
12.635	-0.9
0	-4.2
0	-8.8
2.926	-7.5
0	-0.9
9.975	-7.3
0.399	-10
0	-15.1
0	-16.6
0	-20
0.133	-12.8
9.709	-12.8
0	-10.3
7.448	-9.8
7.581	-0.2
0.133	-1
0	-12.9
0	-22.3
0	-25.6
2.793	-23.4
0	-14.1
0	-6.3
0	-4.4
0	-13.4
0	-18.8
0	-11.3
0	-14.7
2.128	-11.4
0.399	-4.5
0.532	-4.2
1.596	-4.9
0	-1.8
0	-4.4
5.586	-0.6
0	-5.5
0.266	-7.3
0.399	-6.3
0.133	-2.4
0	-5.9
0	-18.2
0.266	-23.7
0	-27.4
0.133	-26.1
0.399	-26.3
1.33	-19.7
1.729	-18.9
0	-24.1
0.532	-25.1
1.064	-20
0.798	-25.7
1.463	-19.1
1.197	-16.7
0.266	-22.6
0	-7.2
0	-13.6
0.665	-16.8
2.261	-5.7
0	-14.4
1.995	-15.5
0	-7
0.798	-6.6
2.66	-3.9
2.527	-1.8
1.33	-2.8
0.532	-4.5
0.266	-6.3
4.788	-3.9
0	-2
3.059	-1.7
0	-3.6
0.133	-9.7
0.532	-4.7
0.133	-6.1
0.399	-6.2
0	-7.4
0	-7.2
1.729	-8.2
0.133	-7.9
0	-17.2
0	-12.4
0	-9.6
0	-7.7
2.261	-5.8
0.665	-9.4
0	-9.1
1.596	-18.6
0.665	-11.8
0	-16.3
0	-15.3
0	-17.4
0.266	-15.5
1.596	-21.6
0	-14.4
0	-16.5
0	-20
0	-20
1.064	-20.6
0.133	-16.3
7.182	-11.8
0	-11.3
0.133	-15.8
0.798	-17.7
0	-19.6
0.399	-21.7
0.266	-13.7
0	-17.2
1.596	-11.1
0	-7.7
5.852	-5
10.507	-2.3
8.645	-0.4
5.32	-3.1
3.059	-3.9
0.133	-5.9
0	-6.8
0.532	-6.5
0.133	-3
0	-4.8
0	-7.3
0	-3.2
0	-1.4
0	-6.3
0	-6.8
0	-6.2
0	-7
0	-7.9
0	-7.4
0	-3.8
0	-2.8
0	-8.1
0	-9
0.133	-10.7
0	-4
0	-8.3
0	-8.7
0	-9.1
0	-7.5
7.448	-4.3
12.768	-3.1
2.128	-5.2
0	-7.4
0	-10.3
1.33	-5
1.596	-3.2
2.793	-3.7
1.463	-2.9
0	-3.9
0	0.9
0	1.5
0.07905	1.4
0	2.5
0.07905	0.6
0	-0.3
0	-4.8
0	-5.4
0	-3.7
0	-0.1
0	-0.5
0	-2.8
0.266	-3.1
0.399	-0.1
3.325	-1
11.305	-1.8
0	-0.5
0.55335	0.7
1.66005	2.6
0.133	-0.7
0	-3.1
1.729	-3.1
0.266	-1.7
1.581	0.3
4.50585	0.4
0	-0.8
0	0.4
0	0.4
0	1.3
0.9486	3.5
0	2.2
5.77065	2.3
3.162	2.6
3.162	1.8
0	1.3
0	2.5
0	3.9
0	7.7
0	9.1
0.4743	8.1
0	2.4
0	0.3
0	0.6
0	0.6
0	1.6
0	3.2
0	4
0	4.5
0	3.7
0	6
0	7.2
2.29245	9.7
2.5296	6.7
0	8.6
0	8.3
2.8458	7
0	3.6
0	7.3
0.1581	9
0	10.7
0	12
0	12.2
0	11.6
1.2648	9.9
0.4743	13
1.1067	12.1
0	14.6
0	13.6
1.2648	13.7
13.2013	13.8
7.7469	11.8
1.2648	8
0	6.5
0	5.5
0	7.8
0	9.8
0.6324	12.1
1.66005	11.9
0	15.1
0.1581	10.4
0.1581	12.4
1.7391	11
0	8.4
0	10.7
0	13.8
4.9011	11.4
0.3162	10.8
0	10.2
0	12.3
0	13.6
0	10.6
0	13.4
5.45445	13.2
0	13
6.324	11.7
3.55725	12.6
3.162	15.4
4.03155	15.3
3.0039	13.7
0	15.7
15.4938	15.6
12.3318	13
0.23715	10.3
0	10.7
0	10.9
0	11.3
0	11.5
0	13.8
0	14
0	14.8
0	15.4
0	16.9
1.1067	16
0.07905	13
0	13.8
0.86955	15.7
6.87735	12.8
0.86955	11.8
0	11.8
0	13.1
14.6242	13.1
2.6877	12.8
0	12.1
0	13
0	15.8
0	17.5
0	16.6
0	16.5
0	16.2
0	15.3
0	16.5
0	16.2
0	17.5
0.23715	17.3
0	12.9
3.3201	13.7
0	14
0	16.7
2.6877	18.2
0	16.4
0	10.7
0	9.2
0	12
0	13.2
0	14.3
0	15.7
0.86955	13.2
0	14.6
0	14.5
1.34385	15.4
3.6363	14.3
0.1581	11.7
0.39525	13.7
0.1581	9.2
0.23715	6
0	7.3
0.1581	4.6
0.4743	6.2
0	5.4
0.55335	4.9
0	5.6
0.6324	5
0	6.7
0.39525	7.4
0	6.2
0	4.1
0	4.8
0	5.6
0	2.5
0	1
0	5.4
0	4.7
0	6.7
0	7.4
0	3.4
0	0.5
0	0.9
0	2
1.34385	4
3.0039	5.7
3.7944	5
0.9486	4.3
0.23715	3.9
12.648	4.9
0	6.8
1.02765	6.7
6.9564	4
0	7.9
0	6.1
0	4.7
0	2.1
3.9525	6.3
0	2.2
0	-2.6
0	-6.1
0	-6.5
0	-0.7
0.55335	0.1
4.50585	0.6
0.3162	1.1
0	1.1
0	0.5
0.55335	0.5
1.18575	2.8
0.07905	5.4
0	5
1.7391	4.5
0.7905	5
10.4346	2.7
10.0393	4.4
7.1145	0.8
4.256	-1.3
4.788	-1.5
4.655	-0.9
8.778	-0.7
9.443	-3.5
7.19355	4.1
1.1067	3.4
2.5296	0.8
0	-2.3
0.665	-1.5
0	-3.9
0	-4.1
0	-4.4
1.463	-6.8
0.39525	2.7
0.1581	1.2
14.497	-0.9
0	-5.6
11.039	-5.2
1.66005	0.1
8.246	-0.8
2.29245	2.4
1.581	1.4
2.926	-0.9
1.995	-3.5
0	-6.9
0	-9.1
0	-10.5
15.827	-5.6
0	-0.3
4.921	-2.7
2.793	-2.3
0.266	-1.3
4.522	-0.9
4.743	0.7
0.1581	1
0.133	-1.2
1.596	-3.1
0	-2.8
0	-8.9
1.064	-15.5
6.65	-11.9
2.394	-10.8
2.261	-12.3
2.128	-13.2
0	-20.7
0.532	-16.6
0.665	-17.1
0.133	-14.3
1.729	-18.8
0.798	-14.3
0	-16.7
4.522	-19
0	-18.9
0.399	-26.2
0	-8.5
0.798	-7.4
0.133	-11.7
0	-12.3
0	-17.2
0	-11.4
0.133	-9.7
0.931	-10.8
0	-10.4
3.591	-19.5
0	-18
4.389	-14.3
0	-14
0	-26.1
4.655	-11.7
0	-15.9
0	-23.1
7.182	-24.2
4.123	-4.4
7.98	-8.1
3.99	-1.3
0	-9.3
3.325	-16.7
8.645	-11.1
1.596	-12.5
1.862	-18.5
0	-1.2
0	2.4
0	-6.1
0	-9.8
0	-8.1
0	-4.2
1.064	-2.5
0	-11.8
0	-20.4
2.527	-4
0	-6.1
0	-10.4
0.133	-7.4
2.261	-4.6
4.522	-1.7
0	-3.2
0	-11.6
13.699	-10.6
1.729	-14.2
0	-22.6
2.128	-20.2
5.187	-11.4
1.729	-13
1.33	-17.1
0	-13.6
0	-16.5
0	-15.5
0	-18.9
0	-16.9
0	-12.3
2.261	-10.4
0.532	-7.9
3.857	-11.9
6.384	-3.1
2.60865	1.4
5.6916	1.5
0	-0.2
0	-3.2
9.443	-8
0	-2.5
16.758	-0.4
0.399	-0.5
0	-3.1
0.665	-2.7
0	-3
0	-3.3
6.384	-0.7
0	0.6
0	1.8
0	1.8
2.527	-1.4
2.394	-1.5
0	-6.6
0	-12.3
0	-9.2
0.133	-8.5
0.532	-8.4
1.33	-5.3
0.133	-6.6
0	-12.7
0	-14.4
0	-13.9
0	-15.7
0	-15.6
6.517	-10.7
14.497	-5.5
3.059	-4.2
2.527	-2.6
7.581	-2.8
0	-1.7
2.527	-2.7
0	-1.6
11.305	-4.3
0.798	-4.4
0	-7.7
0	-9.7
0	-8.8
0	-9.7
7.98	-10.2
0	-3
0	-4.9
1.197	-7.2
13.3	-6.3
5.453	-4.1
3.059	-3.3
0	-0.5
0	-1
0.266	-3.6
0	-2.6
0	-5
2.394	-4.5
5.453	-0.1
1.581	1.4
3.192	-0.2
0.399	-2
3.192	-3.5
0	-0.9
0	-1.7
0	-0.6
0	1.9
0.23715	2.5
1.50195	2.3
0.07905	1.6
0.07905	1.3
3.162	1.5
0.39525	2
0	7.1
0	4.5
0	6.4
0.1581	6.5
0	6.3
0.6324	5
0	6
0	6.7
0	6.1
0	3
0	2.6
4.18965	1.2
0.1581	1.5
0	0.7
0.1581	1.2
0.1581	2
0	2.4
0	3
0	4.9
0	6.7
0	9.3
0.7905	6
1.8972	4.3
0	3.6
0	7.4
0	12.2
0	13.3
0	8.3
0	5.9
0	8.5
0.23715	10.9
0	15.8
0	17.2
0	19.6
0.1581	22.3
0.9486	17.3
0	15.4
0	18
0	19.8
2.2134	12.5
0	11.5
0	9.5
0	12
0	10.2
5.45445	10.6
0.6324	11.7
0	13.3
13.2804	11.8
2.76675	10.1
0.3162	10
0	11.8
2.0553	12.9
0	16
3.24105	17.6
0	15.1
10.3555	17.5
1.18575	13.1
0	15
0	16.3
0	17.7
0	19.2
1.581	17.6
11.1461	17
0.1581	13.1
0	13
0	15.8
0	16.6
0	16.9
0.4743	17.7
0.4743	17.9
1.1067	18.1
1.50195	17.4
0	18.8
3.39915	18.1
0	19.8
0	19.3
0	18.5
0	18.4
0	19.1
0	17.5
8.77455	17.4
0.9486	16
0.3162	14.4
4.66395	14.9
2.2134	15.2
0	15.5
0.07905	16.7
4.82205	17.1
0	17.8
0	17.4
0	16.9
0	17.2
0	18.4
0	19.2
1.34385	20.2
0	16.9
0	11.4
3.162	10.1
0.3162	9
0	8.6
0	8.1
0	8.9
0	10.3
0.4743	13.9
0	15.3
0	14.1
0	14.4
2.8458	16.4
0	15.9
8.8536	12.6
0	12.1
15.3357	9.9
1.02765	13.6
0	11.3
0	14.7
0	14.6
0	13.6
0	12.3
0	10.9
2.5296	12.6
5.6916	11
2.6877	13.5
6.9564	12.9
3.55725	11.6
0.7905	11.3
0	10.6
0	10
0.86955	9.7
0	6.4
5.13825	7.9
1.18575	9
1.2648	8
4.50585	7.1
19.5253	9.1
0	6.8
0	4.2
1.581	3.6
2.13435	3.5
1.7391	3
0.9486	2.1
0	2.3
0.07905	9.4
0	7.9
0	4.3
0	3.2
0	3
0	2.9
0.86955	4.6
0.86955	4.6
1.34385	3.7
0.6324	3.3
0.39525	1
0.39525	0.8
0	2.3
0	0
0	1.2
0.399	-0.6
0	1.3
1.596	-0.1
4.123	-0.3
1.4229	0.1
0	-1.4
0	-3.4
0	-2.9
8.0631	0.4
0	1.3
2.394	-2.8
0	-3.1
0.931	-4.9
0	-7.4
1.197	-11
0.266	-6.2
0	-5.1
2.66	-9.1
1.33	-6.8
0	-2.3
0	1.6
0	2.8
0	-3.7
0	-4.1
0	-7.4
0	-12
3.325	-9.9
7.714	-3.1
1.463	-3.1
5.187	-3.7
0	-4.1
0	-10.2
3.724	-7.1
2.793	-8
14.63	-1.9
2.394	-1.2
4.123	-1.8
0	-3.8
4.522	-3.5
0.266	-0.2
0	0.4
0	-0.5
0	-3.6
0	-7.7
0.399	-9.1
1.862	-4.3
0	-2.9
0.133	-5.6
2.128	-10.6
4.921	-5.3
3.591	-6.4
1.33	-11.3
0	-22.5
0	-27
0	-27.5
1.729	-12.9
10.906	-7.8
0	-4.7
2.926	-8.8
2.128	-0.5
1.81815	1.2
3.08295	0.7
3.059	-0.2
0	-3.1
5.187	-7.8
1.995	-13.7
3.458	-8.1
0	-1.5
0.07905	1.9
0	-5.9
0	-3.5
0	-14.7
0.665	-5.5
0	-5.3
1.463	-11.4
1.995	-8.2
0.266	-4.8
0	-10.8
1.596	-12.4
2.66	-9.6
1.197	-10.6
0	-9.8
0	-7
0	-11.2
0	-11.7
15.561	-7.9
2.261	-4.6
1.197	-2.5
1.197	-1.7
6.118	-4
3.325	-5
0	-10.6
7.98	-15.9
1.33	-8.9
3.99	-18.4
2.128	-12.3
4.788	-9.5
9.443	-1.1
10.4346	0.1
3.591	-0.1
6.384	-3.1
0.532	-11.5
0	-20.9
0.665	-20.3
6.118	-5.9
0.266	-4
0	-11.6
1.064	-10.7
1.862	-0.9
1.596	-3.1
0	-14.5
0	-26.2
0	-22.3
1.995	-26.8
5.187	-20
0.665	-21.3
0	-29.6
0	-32.5
0.133	-23.9
7.98	-20.4
7.049	-16.3
0	-17.8
4.788	-19.7
14.231	-10.8
0	-14.2
1.463	-19.1
0	-20.6
3.724	-20.2
5.187	-15.7
0.266	-16.5
2.926	-27
3.192	-15
0	-9.2
5.586	-15.2
13.566	-4.9
1.596	-0.1
0	-6.3
0	-16
3.99	-17
2.527	-1.5
10.241	-0.4
6.251	-2
1.064	-8.1
0.133	-15
0	-18.2
1.197	-16.3
0	-15.5
0	-18.8
0	-18.8
0	-12.2
0	-16.9
0	-16.6
0.532	-17.2
1.995	-6.6
0	-9.9
0	-15.9
1.064	-14.1
1.862	-6.1
8.645	-2.5
6.65	-1.7
0	-7.3
0	-10.7
0	-10.1
0	-2.8
0	-1
0.133	-2.7
0.133	-2.2
0	-5.7
0	-0.2
0	-1.2
20.615	-0.6
0	-7.2
0.133	-12.6
0.133	-10.1
0	-8.5
0	-4.5
0	-4.6
0.133	-4.6
0.532	-5.3
0.266	-4.7
0	-10.1
0	-11.9
0	-10.3
0	-10.4
0	-10.6
0	-6.7
0	-5.6
0	-6.2
0	-3.4
0	-1.2
5.719	-3.3
0.55335	2.5
0.23715	3.2
3.162	3.6
0	1.4
0	2.4
0	5
0	5.1
1.34385	6.1
3.4782	2.9
0.07905	4
0	2.6
1.581	7.4
0	3.8
0	3.9
0	5.3
0	3.5
0	4.3
11.5413	4.3
4.34775	2.1
4.9011	3.4
0	6.2
9.56505	8.3
3.08295	4.8
0	4.7
0	6.7
0	7.9
0	8.2
0	11.5
0	10.9
1.50195	10.4
0.6324	8.2
0	3.6
0	3.9
0	4.4
0	4.6
10.6717	1.6
0.6324	2.4
1.18575	5.1
1.66005	3.5
0.55335	4.2
0	5.2
0	5.7
4.66395	4.7
5.61255	4.2
4.03155	6.9
0.07905	5.2
3.24105	5.6
3.9525	8
0.23715	8.5
0	10.9
6.4821	11.5
0.07905	11.5
5.92875	10.7
4.1106	14
8.3793	13
12.0947	12.3
0	10.2
8.30025	12.5
1.4229	14.4
6.08685	15.3
3.0039	13.4
0	12.4
0	11.8
0	11.6
0	12.7
0	13.3
0	11.7
0	10.3
0	14.1
0	16.3
0	17.1
0	17.4
0	16.9
0.71145	15.3
2.8458	14.4
9.88125	11.3
9.6441	11.7
4.5849	11.6
1.34385	14.9
0.55335	18.1
2.92485	17.1
4.1106	19.1
0.3162	17
0.55335	18.7
0	20.5
0	20.9
0.4743	17.8
9.0117	15.2
4.98015	14.2
0.86955	13.6
0.9486	14.9
9.0117	15.4
0.3162	15
0	16.4
0	16.7
0.71145	16.2
0	17.7
9.88125	16.2
10.2765	15.3
9.72315	13.4
0.07905	14.1
0	14.8
12.648	12.9
8.14215	14.6
11.3832	13.5
2.6877	14.3
0.23715	14.9
0	14.1
14.7823	12.9
17.0748	12
23.5569	12.2
0.7905	11.4
0	11.5
2.0553	12.9
0	10.6
0	9.5
0	9.9
0	11.3
0.86955	12.2
0	11
0	11
4.2687	10.1
3.24105	10.6
0	11.4
7.2726	10.6
8.0631	12.8
27.1932	12.7
2.6877	11.1
6.1659	12
9.88125	12.4
0.39525	10.1
0.39525	9.8
0	10.4
0	6.4
0	6.3
0	7.7
0	7.2
0	9.2
0	10.3
0	11.2
0.07905	10.6
0	10.3
0	11.1
10.1184	11.9
22.134	13.7
7.905	11.7
0	6.7
0.7905	8.5
0	10.2
1.1067	10.5
0.55335	8.3
0	4.7
1.66005	4
0.1581	5.4
0.86955	7.8
1.2648	11.8
0	7.6
0.23715	4.2
1.02765	4.5
0	3.9
0	0.6
0	0.8
0	1.2
0	-0.4
0	1
0.07905	1.4
0	3.5
0	5.9
0	2.4
0	-1.6
0	-1.8
0.133	-0.3
0.1581	2.4
9.8022	3.9
5.92875	6.4
3.7944	4.7
2.29245	2.4
2.6877	4.3
5.61255	3.8
9.09075	2.6
2.13435	0.8
0.4743	1.6
1.2648	0.4
0	-2.9
5.586	-4.4
0	-2.6
1.862	-4.1
15.0986	4.2
0.07905	5.6
0.1581	1.9
1.4229	5.3
5.92875	4.1
1.02765	1.2
3.24105	1.4
0.86955	0.3
0	-0.1
0.133	-3
0	-8.2
0	-10.1
0	-8.7
0	-10.1
0	-4.9
0	-7
0	-8.7
0	-12.6
6.384	-12.9
14.497	-7
12.502	-6
0.798	-7.1
0	-14.1
0	-19.3
1.33	-16.3
2.261	-10
2.926	-9.6
0	-15.3
0	-14.3
1.995	-2.4
2.13435	1.3
2.6877	1.3
0	0.2
3.458	-1.2
2.66	-0.1
1.596	-3.1
2.261	-5.2
1.064	-1.3
0.1581	0.3
3.9525	1.6
1.66005	2.6
13.3	0
0	-11.8
0	-17.4
0	-16.9
0	-18.5
0	-18.8
3.458	-4.6
3.99	-3.5
0.798	-3.4
0.266	-5.7
0.665	-5.5
3.325	-3.1
10.507	-1.6
0	-0.9
10.108	-5.5
0	1.9
4.256	-5.3
0	-15
0	-22.4
0	-26.9
0	-25
6.65	-19.3
0.931	-15.6
2.128	-14.1
0.931	-12.8
1.729	-12.2
0	-14
0.266	-18.7
0.266	-5.5
1.729	-1.3
1.729	-2
8.113	-1.4
8.379	-3.8
0.133	-7.5
0.266	-7
3.458	-15.7
0.133	-16.5
0.665	-24.5
0.133	-25.5
5.187	-21.6
0.532	-17.1
1.596	-20.5
0	-30.3
1.463	-20.9
19.95	-4.8
1.197	-0.7
0.266	-0.1
8.778	-1.1
2.66	0
1.995	-1
0	-8.1
0	-19.8
0	-23.3
0	-24.8
0	-26.8
0	-34.9
0	-39.9
0	-34.1
5.054	-18.1
0	-5.4
0	-12.5
2.394	-22.9
0.266	-13.1
6.118	-12.5
0	-16.1
0	-23.9
0	-27.8
0.266	-24.7
1.064	-20.5
0	-23.6
0.532	-24.8
0.266	-14.2
0.665	-7.7
4.123	-1.5
16.226	-1.5
0	-0.5
4.788	-3.1
1.995	-6.6
0.798	-7.1
0.133	-7.5
1.064	-6.8
0.931	-8.9
0.399	-8
1.729	-8.1
1.064	-6.4
0	-4
0.266	-6.4
1.33	-8.2
0	-5.3
0	-7.3
0	-14.7
0	-17.7
0	-13.7
5.586	-5.4
0	-5
0	-4.2
0	-11
0	-13.3
0	-9.7
0	-8.3
0	-6.8
0	-5.6
0.133	-2.2
5.586	-3
0	-1.4
0	-5.3
0.665	-1.8
6.517	-0.1
1.197	-2.8
7.714	-4.4
3.192	-0.9
0.399	-5.1
0	-5.1
0	-7.1
9.842	-3.1
3.3201	0.8
0	-0.2
0	1.9
0	2.3
1.81815	0.8
0.3162	0.8
0	-1.7
0.133	-5.4
0	-4.8
0	-0.4
0.1581	2.4
0	-0.1
2.128	-1
0	-1.3
0	-4.9
0	-4.1
0	-3.6
0	1.2
0	3.4
4.66395	2.3
1.2648	3.3
1.34385	6.1
0	7
0	4.1
0.39525	9.1
0.3162	7
0.23715	3.9
0.07905	3.4
0	5.2
0.1581	5.9
0	5.8
0.71145	4.2
0.39525	2.6
2.5296	1.9
1.995	-2.5
0	-2.6
0	-1.4
0	1.4
0	1
0	3.3
0.266	-1.2
0.266	-1.4
0	-0.7
0	1
0	0.6
0	1.6
0	3.8
0	5.1
0	1.4
0	2.5
1.02765	5.4
0.07905	6.2
0	9.3
0	11.2
0	11.3
0	14.9
5.61255	9.5
3.7944	8.1
0.9486	9.2
1.50195	12
3.162	8.6
4.18965	7.9
14.3871	7.2
7.19355	0.7
0	5.8
0	6.8
4.03155	9.8
0	9.6
7.66785	9.2
6.7983	8
3.55725	9.8
3.162	10.4
1.34385	10.9
0	15.5
0	14.9
0	13.9
0	17.9
0	19.8
2.29245	19
0	16
0.6324	17.2
0	17.7
2.13435	13.1
1.02765	13
1.66005	13.7
0.9486	17.4
0	16.2
0	17.6
0.9486	20.8
0	15.1
0	18.8
1.50195	19.2
0	18.6
0	19.5
0	19.8
0	18.5
1.97625	17.7
16.8377	14.9
0	11.5
3.3201	12.9
7.50975	14.5
8.45835	11.6
0.39525	11.2
0	12.5
0	17.5
1.66005	18.1
0.07905	14.8
0	16.6
2.60865	19.3
3.55725	23.7
16.2843	21.5
19.3673	17.9
4.4268	15.5
0	16.4
0.55335	17.1
14.7823	15.9
0	18
2.0553	15.1
1.02765	12.8
5.92875	14.5
2.8458	10.9
0	12.1
5.2173	12.6
1.581	10.1
0.1581	9.1
0	12.3
0	15.7
0	16.8
5.3754	16.4
3.55725	12.2
0	9.2
0	9.5
0.3162	8.3
1.34385	8.9
0	11
2.92485	15
1.2648	14.5
1.81815	12.8
0.39525	8.9
0	7.9
0	8.7
0	10.7
0	10.2
0.4743	8.2
1.7391	8.3
0	8.1
0	7.2
0.4743	7.5
0.71145	7.8
0.3162	9.1
0	11.8
0.7905	8.9
10.0393	10.8
14.3871	10.6
0	9.4
0	9.2
0	11.1
0.86955	13.1
1.97625	13.9
0	16.9
0	13
0	13.2
0	14.3
0	14.9
7.905	13.7
2.76675	9.7
0.39525	9.8
0	8.6
0	8.4
0	7.9
0	6.2
0	5.9
0	4.4
0	4.3
0	7.3
0.3162	6.8
0	10.9
0.07905	9.1
0	3.4
0	6.8
0	7
0	3.6
0	0.7
0	3.2
4.4268	7.1
2.3715	8.5
0.3162	6.5
4.18965	5.9
0.23715	5
8.6955	6.9
1.7391	8.1
0.1581	6.1
0	-0.7
9.486	0.6
1.50195	5.2
1.02765	4.5
0	2.8
0	2
0	0.9
0.3162	1.5
0	3.2
0	4.3
0	0.2
0	0.4
0	0.4
0	-0.4
0	-0.5
0	0
0	2.5
0	2.6
1.97625	1.2
2.60865	2.5
2.60865	4.8
0.9486	3.6
1.463	-2.5
0	1.6
0.07905	0.1
0.39525	4.4
0.4743	4.4
13.5966	3.6
0.07905	0.3
3.857	-3.7
1.33	-2
1.33	-1.7
1.064	-2.2
3.325	-0.2
0	1.9
2.261	-2.6
5.054	-1.1
6.384	-2.1
0	1.2
4.389	-5
0.133	-11.4
7.182	-10.1
4.123	-6.7
1.729	-4.9
0	-8
0.266	-4.9
0.532	-1.3
0.532	-5.2
0	-3.6
0.133	-3
8.645	-0.4
4.522	-0.8
5.0592	1.9
4.743	0.3
0.931	-1.1
7.98	-4.3
3.192	-3.5
0	-8.1
0	-9.5
0.532	-7.6
0	-18.2
1.862	-11.4
0	-16.3
0	-18.7
3.325	-20.7
0	-11.5
0	-24.1
0	-13.8
11.704	-13.6
8.911	-6.6
0	-11.4
0	-20.6
7.448	-15.2
4.788	-5.3
0	-8.6
0	-12.3
0	-17.9
0.133	-21.3
6.517	-4.1
1.197	-0.5
8.512	-0.4
0.266	-3.9
0.532	-4.5
1.995	-7.5
1.463	-6.8
2.261	-12.5
0.532	-14
0.399	-10.6
7.714	-7.9
4.522	-5.2
5.719	-5.6
0.532	-11.1
7.714	-7.8
3.325	-0.3
3.059	-0.1
0	0.1
0	-6.5
0	-3.8
6.783	-2.5
0	-6.3
0.133	-13.9
1.064	-10.6
9.443	-7
0.266	-5.3
0	-12.7
0	-17.5
0	-27
0	-16.4
0.798	-19.8
0	-18.9
1.596	-23.6
2.261	-10.5
0	-5.3
0	-10.4
0	-22.4
